trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.002, 'e': 0.3315422587848797}",25,0,-125.95372992453113,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
554,False,"{'a': 0.002, 'e': 0.33087983690999206}",20,0,-28.07738752380413,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
555,False,"{'a': 0.002, 'e': 0.3302187385548933}",25,0,-79.43207346070284,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
556,False,"{'a': 0.002, 'e': 0.32955896107518906}",25,20,6.772832233986849,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.002, 'e': 0.3289005018317685}",20,0,-119.71007149483987,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
558,False,"{'a': 0.002, 'e': 0.32824335819079375}",25,0,-39.165949603467745,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
559,False,"{'a': 0.002, 'e': 0.3275875275236895}",20,0,-190.4211413480819,"{0: 9, 1: 3, 2: 3, 3: 2, 4: 3}",0
560,False,"{'a': 0.002, 'e': 0.3269330072071321}",20,0,-63.65478515984402,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
561,False,"{'a': 0.002, 'e': 0.32627979462303947}",25,0,-57.15886375974136,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
562,False,"{'a': 0.002, 'e': 0.32562788715856034}",25,3,-28.695796534267405,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
563,False,"{'a': 0.002, 'e': 0.324977282206064}",25,2,-45.15527672752016,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 0}",1
564,False,"{'a': 0.002, 'e': 0.3243279771631298}",25,0,-157.87568667412376,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
565,False,"{'a': 0.002, 'e': 0.3236799694325367}",20,0,-128.3831270028,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
566,False,"{'a': 0.002, 'e': 0.3230332564222529}",25,14,0.6149214575627637,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.002, 'e': 0.3223878355454255}",20,0,-32.81480613791143,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
568,False,"{'a': 0.002, 'e': 0.32174370422037013}",30,4,-17.903809939379904,"{0: 23, 1: 1, 2: 0, 3: 2, 4: 0}",1
569,False,"{'a': 0.002, 'e': 0.32110085987056064}",20,0,-37.066993788941446,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
570,False,"{'a': 0.002, 'e': 0.32045929992461875}",20,0,-61.265044495195404,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
571,False,"{'a': 0.002, 'e': 0.31981902181630384}",25,0,-151.86989945316665,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
572,False,"{'a': 0.002, 'e': 0.31918002298450265}",30,0,-48.17460376805339,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
573,False,"{'a': 0.002, 'e': 0.31854230087321894}",20,0,-48.69294046143789,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
574,False,"{'a': 0.002, 'e': 0.3179058529315635}",20,0,-127.6153275972757,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
575,False,"{'a': 0.002, 'e': 0.3172706766137436}",20,0,-57.71379693166396,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
576,False,"{'a': 0.002, 'e': 0.31663676937905316}",30,0,-114.37262470142718,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
577,False,"{'a': 0.002, 'e': 0.31600412869186245}",25,0,-147.1874096920146,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
578,False,"{'a': 0.002, 'e': 0.31537275202160797}",25,6,-1.8357292830621947,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.002, 'e': 0.3147426368427819}",20,0,-45.602638848277905,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
580,False,"{'a': 0.002, 'e': 0.31411378063492296}",25,0,-36.94379184523439,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
581,False,"{'a': 0.002, 'e': 0.3134861808826053}",20,0,-87.90636211169252,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
582,False,"{'a': 0.002, 'e': 0.3128598350754292}",30,0,-83.46135844783115,"{0: 21, 1: 0, 2: 7, 3: 2, 4: 0}",0
583,False,"{'a': 0.002, 'e': 0.31223474070801055}",30,0,-116.02315550269046,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
584,False,"{'a': 0.002, 'e': 0.31161089527997105}",20,0,-92.64076224288806,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
585,False,"{'a': 0.002, 'e': 0.3109882962959281}",25,0,-118.52608831029548,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
586,False,"{'a': 0.002, 'e': 0.31036694126548503}",30,0,-139.2232345018007,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
587,False,"{'a': 0.002, 'e': 0.3097468277032208}",20,0,-111.44531007480349,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
588,False,"{'a': 0.002, 'e': 0.30912795312868047}",25,0,-228.11759187226738,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
589,False,"{'a': 0.002, 'e': 0.3085103150663647}",25,0,-102.89679450147239,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
590,False,"{'a': 0.002, 'e': 0.3078939110457206}",20,0,-13.884632156095805,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
591,False,"{'a': 0.002, 'e': 0.30727873860113125}",30,7,-118.39695769720956,"{0: 16, 1: 2, 2: 1, 3: 2, 4: 2}",1
592,False,"{'a': 0.002, 'e': 0.306664795271906}",30,9,-73.72897517879458,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 0}",1
593,False,"{'a': 0.002, 'e': 0.3060520786022707}",30,0,-154.7049713468769,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
594,False,"{'a': 0.002, 'e': 0.3054405861413579}",25,10,-83.46106367201195,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
595,False,"{'a': 0.002, 'e': 0.30483031544319683}",25,0,-92.74453800019677,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
596,False,"{'a': 0.002, 'e': 0.3042212640667041}",30,0,-38.126075418586886,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
597,False,"{'a': 0.002, 'e': 0.30361342957567317}",20,0,-20.03239761322542,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
598,False,"{'a': 0.002, 'e': 0.3030068095387654}",20,0,-64.8650133907547,"{0: 14, 1: 2, 2: 1, 3: 3, 4: 0}",0
599,False,"{'a': 0.002, 'e': 0.3024014015294998}",20,0,-109.2796943630358,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
600,False,"{'a': 0.002, 'e': 0.3017972031262435}",20,0,-46.443874762876234,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
601,False,"{'a': 0.002, 'e': 0.30119421191220214}",20,0,-92.22585755596539,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
602,False,"{'a': 0.002, 'e': 0.30059242547541}",25,0,-165.6491656774889,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
603,False,"{'a': 0.002, 'e': 0.2999918414087205}",20,0,-58.801250275285,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
604,False,"{'a': 0.002, 'e': 0.2993924573097967}",20,0,-65.34687261139959,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
605,False,"{'a': 0.002, 'e': 0.29879427078110127}",30,10,-24.028994201343775,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
606,False,"{'a': 0.002, 'e': 0.2981972794298874}",25,0,-109.41421255929822,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
607,False,"{'a': 0.002, 'e': 0.29760148086818883}",20,0,-95.95125589674716,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
608,False,"{'a': 0.002, 'e': 0.2970068727128105}",25,0,-55.2941726661977,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
609,False,"{'a': 0.002, 'e': 0.2964134525853191}",30,20,-16.878879479039057,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
610,False,"{'a': 0.002, 'e': 0.2958212181120332}",25,0,-34.27017356887722,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
611,False,"{'a': 0.002, 'e': 0.2952301669240142}",25,0,-72.83571280683107,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
612,False,"{'a': 0.002, 'e': 0.29464029665705654}",20,0,-116.55119412283163,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
613,False,"{'a': 0.002, 'e': 0.29405160495167837}",20,0,-119.01241649175834,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
614,False,"{'a': 0.002, 'e': 0.2934640894531121}",20,0,-31.07411629828403,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
615,False,"{'a': 0.002, 'e': 0.2928777478112949}",25,0,-113.14372322042085,"{0: 14, 1: 3, 2: 5, 3: 3, 4: 0}",0
616,False,"{'a': 0.002, 'e': 0.2922925776808594}",25,0,-27.946881534762603,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
617,False,"{'a': 0.002, 'e': 0.2917085767211244}",25,0,-94.53095612675158,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
618,False,"{'a': 0.002, 'e': 0.2911257425960852}",20,0,7.218151976174437,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
619,False,"{'a': 0.002, 'e': 0.2905440729744046}",20,0,-19.278521265835856,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
620,False,"{'a': 0.002, 'e': 0.2899635655294032}",20,0,-45.16124629013965,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
621,False,"{'a': 0.002, 'e': 0.2893842179390506}",35,0,-183.24667164035768,"{0: 22, 1: 1, 2: 9, 3: 0, 4: 3}",0
622,False,"{'a': 0.002, 'e': 0.28880602788595566}",25,0,-87.54002811608508,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
623,False,"{'a': 0.002, 'e': 0.2882289930573573}",25,0,-43.90714249157312,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",30,0,-143.83800965009894,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",30,0,-85.16853033801581,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",20,0,0.9949314448363022,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.002, 'e': 0.285932359894248}",25,8,-41.42626820245129,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",20,0,-64.86410703491612,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",35,23,-14.909966696368503,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",20,0,-70.44167329803003,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",35,12,-142.25295701102064,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 3}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",20,0,-111.01206805993199,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",25,0,-112.64244810462218,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",25,0,-106.45445385027904,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",25,0,-216.66916260556098,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 5}",0
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,0,-134.5341481071848,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",25,0,-70.04911011038557,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
638,False,"{'a': 0.002, 'e': 0.2797105389516963}",25,1,-86.25287525791767,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",20,0,-70.68189818896643,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",30,0,-45.13252957954456,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,0,-66.44736747282145,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",25,0,-75.85826960896522,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",20,0,-26.9957214135469,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",25,0,-43.08044781813695,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",20,0,-13.152454804583243,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",25,0,-86.48508513008889,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",20,0,-24.750705621997504,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,0,-86.90938055324213,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",30,0,-89.98997092764147,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",25,0,-36.294250778448514,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",35,17,-72.79012821773185,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",25,0,-35.8580625702668,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",35,4,-47.03343465356526,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 1}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",20,0,-28.806280235886085,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
655,False,"{'a': 0.002, 'e': 0.270360236497509}",25,0,-65.90182178661846,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",25,0,-93.26237065329596,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,0,-38.65017089760782,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,0,-39.38997220404618,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",30,0,-104.3678165059346,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",30,0,-149.60025685898034,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",20,0,-138.03158999248902,"{0: 10, 1: 5, 2: 1, 3: 2, 4: 2}",0
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,0,-126.0524657105657,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",25,0,-97.9000585296887,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",35,0,-124.13857369906074,"{0: 27, 1: 2, 2: 2, 3: 2, 4: 2}",0
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",25,0,-62.06237476629856,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,0,-162.17097346900007,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",25,4,-88.70001309007601,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 1}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",30,0,-124.20145336828566,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",30,21,5.176858118400244,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",30,0,-207.63073349883595,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
671,False,"{'a': 0.002, 'e': 0.261845668580326}",25,0,-61.006562934684155,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,0,-76.66911794518302,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",20,0,-28.59224983430447,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",20,6,-76.1487884209861,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,0,-179.28563240096238,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,9,-67.17871550986786,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,0,-119.62910157126775,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,0,-27.007846453002436,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",25,0,-118.45729574091415,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,0,-118.21068232946361,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",30,0,-45.23148463598283,"{0: 21, 1: 6, 2: 3, 3: 0, 4: 0}",0
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",20,0,-125.04174967082747,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",25,0,-67.6611891002237,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",30,0,-187.5828137003222,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",20,0,-10.32496627471958,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",25,0,-137.52076825160933,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",35,11,-27.652108405676124,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",20,11,-55.34557052453377,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",30,4,-108.89512491453054,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 2}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",35,0,-110.11659233936315,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",25,0,-117.30956776177047,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",20,0,-5.868017824033377,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",30,0,-107.80384238975125,"{0: 16, 1: 6, 2: 7, 3: 1, 4: 0}",0
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",30,0,-56.92249920312616,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",25,0,-80.83335473987536,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",25,0,-71.29843268333099,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,8,-42.15448155737573,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",20,0,-52.17514099379279,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",30,0,-178.04829459327794,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",25,0,-190.49152398529066,"{0: 15, 1: 2, 2: 2, 3: 3, 4: 3}",0
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",20,0,-3.1712098740456,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,0,-47.32722040535712,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",20,0,-75.99581769745747,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",20,0,-103.01791199368157,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",25,0,-28.954442475975586,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,0,-150.04117046500926,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",20,0,-31.479195976011354,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,0,-69.94632624685917,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,0,-66.70108534227488,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",30,19,-59.699765891397284,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",30,0,-108.55898101401493,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,0,-91.41086056314343,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,0,-92.25344114453516,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,0,-42.37677360226732,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,0,-32.843520450769375,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,0,-167.3314801272744,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,0,-33.88241590325151,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,0,-89.70855280098931,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,2,-78.40940064267173,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",30,0,-100.01745313799451,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,0,1.3430099747515247,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,0,-105.31956363236966,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,0,7.601096213022548,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,0,-92.8028790297239,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",35,0,-59.08942584799397,"{0: 27, 1: 5, 2: 2, 3: 0, 4: 1}",0
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,0,-62.37031503633097,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,0,-60.348340174358384,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,0,-57.06885681827066,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,0,-55.1767545975897,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,12,-8.37365836354301,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",30,12,-50.711467343829554,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,0,-26.644307743369072,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,0,-29.517301068822764,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,0,-71.37593119616268,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,0,-101.34803052318144,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
